line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
23,RAPTOR PAC,1954470,44,C00749481,MCCLINTOCK FOR CONGRESS,WILTON,CA,95693,,,MCCLINTOCK FOR CONGRESS,,POLITCAL CONTRIBUTION,2026-02-19,4000.00,,H,05,B0C8AC0DA36044098A0C,202603199853634659,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,43,C00749481,MCCLINTOCK FOR CONGRESS,WILTON,CA,95693,,,MCCLINTOCK FOR CONGRESS,,PAC POLITCAL CONTRIBUTION,2026-02-03,1000.00,,H,05,BA05FEFFE5DD84ACF965,202603199853634659,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,42,C00749481,MANN FOR CONGRESS,SALINA,KS,67402,,,MANN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-03,500.00,,H,01,B688E0CF9546F416CA89,202603199853634658,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,41,C00749481,MANN FOR CONGRESS,SALINA,KS,67402,,,MANN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-03,500.00,,H,01,B810C5080E9BE46268E9,202603199853634658,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,40,C00749481,JOE WILSON FOR CONGRESS,WEST COLUMBIA,SC,291712145,,,JOE WILSON FOR CONGRESS,,VOID POLITICAL CONTRIBUTION FAILED PAYMENT. NO REISSUE.,2026-02-26,-1000.00,,H,02,B6B140E3796064F2FA19,202603199853634658,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,39,C00749481,JOE WILSON FOR CONGRESS,WEST COLUMBIA,SC,291712145,,,JOE WILSON FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-12,1000.00,,H,02,BCA5EFAA9C6D9440EAE9,202603199853634657,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,38,C00749481,JACE YARBROUGH FOR CONGRESS,ROCKWALL,TX,750871102,,,JACE YARBROUGH FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-17,5000.00,,H,32,B97C7BC66A01E455E92F,202603199853634657,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,37,C00749481,GAINES FOR CONGRESS,ATHENS,GA,306048013,,,GAINES FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-11,5000.00,,H,10,BE787216AC98B45FF82D,202603199853634657,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,36,C00749481,FRIENDS OF TIM MOORE,RALEIGH,NC,276247275,,,FRIENDS OF TIM MOORE,,POLITICAL CONTRIBUTION,2026-02-03,1000.00,,H,14,B4AEAA2622EB649E9B28,202603199853634656,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,35,C00749481,FINSTAD FOR CONGRESS,NEW ULM,MN,560730923,,,FINSTAD FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-03,1000.00,,H,01,B2493D47E379B4414A7D,202603199853634656,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,34,C00749481,DR. BRIAN BABIN FOR CONGRESS,WOODVILLE,TX,759790159,,,DR. BRIAN BABIN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-03,1000.00,,H,36,B0BAEDFDD30F747A987D,202603199853634656,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,33,C00749481,DAVE TAYLOR FOR CONGRESS,DUBLIN,OH,430178914,,,DAVE TAYLOR FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-12,1000.00,,H,02,BFC9436AE6A6F4988889,202603199853634655,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,32,C00749481,DALE STRONG FOR CONGRESS,HUNTSVILLE,AL,358048502,,,DALE STRONG FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-03,1000.00,,H,05,BEEE449A1B40242E6A39,202603199853634655,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,31,C00749481,CRAIG GOLDMAN FOR CONGRESS,FORT WORTH,TX,761850039,,,CRAIG GOLDMAN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-03,1000.00,,H,12,B4F69A2EC045540D4B83,202603199853634655,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,30,C00749481,CLIMER FOR CONGRESS,ROCK HILL,SC,297326898,,,CLIMER FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-19,5000.00,,H,05,B7872851461314D9FA73,202603199853634654,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,29,C00749481,"CLAY FULLER FOR CONGRESS, INC.",TRENTON,GA,307520849,,,"CLAY FULLER FOR CONGRESS, INC.",,POLITICAL CONTRIBUTION,2026-02-11,5000.00,,H,14,B9FA904E6FC154466B0A,202603199853634654,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,28,C00749481,CHUCK EDWARDS FOR CONGRESS,HENDERSONVILLE,NC,287924902,,,CHUCK EDWARDS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-03,1000.00,,H,11,BD713A9439CD44CDBA5F,202603199853634654,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,27,C00749481,CAROL FOR CONGRESS,ALEXANDRIA,VA,223145404,,,CAROL FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-03,1000.00,,H,01,B4E2644F9ED3A4CC4A73,202603199853634653,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,26,C00749481,CARLOS FOR CONGRESS,UNIVERSAL CITY,TX,781482072,,,CARLOS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-18,5000.00,,H,35,B361CE064AE334708B13,202603199853634653,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,25,C00749481,BRAD KNOTT FOR CONGRESS,RALEIGH,NC,276247275,,,BRAD KNOTT FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-02-12,1000.00,,H,13,BBCBC5490BDFF41B8996,202603199853634653,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,24,C00749481,BLAKE MIGUEZ FOR LOUISIANA,NEW IBERIA,LA,705620112,,,BLAKE MIGUEZ FOR LOUISIANA,,POLITICAL CONTRIBUTION,2026-02-09,5000.00,,H,05,B0EACA2B6A874427381E,202603199853634652,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,23,C00749481,BERGMANFORCONGRESS,ACME,MI,496105004,,,BERGMANFORCONGRESS,,POLITICAL CONTRIBUTION,2026-02-13,1000.00,,H,01,B40D0A409D58C4A8DAFC,202603199853634652,CCM,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954470,22,C00749481,AMANDA MCKINNEY FOR WASHINGTON,YAKIMA,WA,989082953,,,AMANDA MCKINNEY FOR WASHINGTON,,POLITICAL CONTRIBUTION,2026-02-02,5000.00,,H,04,B631AD1F0B7B546B487B,202603199853634652,CCM,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,21,C00749481,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-02-17,225.00,,,,B63D8941CC2B14B9D90E,202603199853634651,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,20,C00749481,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-02-11,225.00,,,,B748D30594C39403E99F,202603199853634651,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,19,C00749481,PEARL STREET WAREHOUSE,WASHINGTON,DC,200242497,,,,,CATERING EXPENSE,2026-02-26,20092.59,,,,B73544971148E4B91AB2,202603199853634650,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,18,C00749481,MK CATERING,HYATTSVILLE,MD,207812353,,,,,CATERING,2026-02-03,7657.83,,,,BDB30F9B6716543B387F,202603199853634650,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,17,C00749481,MENDEZ,MONTGOMERY VILLAGE,MD,208862808,,,,,CATERING,2026-02-05,350.00,,,,BA7D04F16D29942E0880,202603199853634650,IND,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,16,C00749481,MAN CAVE CUSTOM GIFTS,SAN ANGELO,TX,76904,,,,,SUPPORTER GIFTS,2026-02-20,2005.23,,,,BDAD7868C4EBC414D919,202603199853634649,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,15,C00749481,LIBRARY OF CONGRESS,WASHINGTON,DC,205400001,,,,,SUPPORTER GIFTS,2026-02-03,2320.00,,,,B40A02CA20E7A47838DD,202603199853634649,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,14,C00749481,GRAZIE GRAZIE,WASHINGTON,DC,200242490,,,,,CATERING,2026-02-05,605.00,,,,B62241041C4F74C39AF4,202603199853634649,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,13,C00749481,DORAN,ALEXANDRIA,VA,223071910,,,,,EVENT STAFF,2026-02-19,1500.00,,,,BE0387F157067421E9A8,202603199853634648,IND,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,12,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-02-26,165.67,,,,B202DFDA4497548598D8,202603199853634648,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,11,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-02-26,700.63,,,,B85255EA3E87F4B89B8C,202603199853634648,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,10,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-02-09,1500.00,,,,B93CB54CB16714BC4A38,202603199853634647,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,9,C00749481,"ARISTOTLE INTERNATIONAL, INC.",WASHINGTON,DC,200031164,,,,,SOFTWARE,2026-02-06,479.70,,,,B87451312B9F34F79BA5,202603199853634647,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,8,C00749481,AMAZON,NORTH SEATTLE,WA,98109,,,,,CREDIT: GENERAL OFFICE SUPPLIES,2026-02-12,-158.88,,,,B7624F64617394C619BB,202603199853634647,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,7,C00749481,AMAZON,NORTH SEATTLE,WA,98109,,,,,CREDIT: GENERAL OFFICE SUPPLIES,2026-02-12,-74.15,,,,B7E0CAC2FA0EC420F97A,202603199853634646,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,6,C00749481,AMAZON,NORTH SEATTLE,WA,98109,,,,,CREDIT: GENERAL OFFICE SUPPLIES,2026-02-11,-130.79,,,,B1AA18975D4EF433FBA5,202603199853634646,ORG,A,,,,,2026-03-19 15:32:24
21B,RAPTOR PAC,1954470,5,C00749481,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-02-02,835.78,,,,B65185708DD624DB0A9F,202603199853634646,ORG,A,,,,,2026-03-19 15:32:24
23,RAPTOR PAC,1954253,17,C00749481,HAL ROGERS FOR CONGRESS,SOMERSET,KY,425021214,,,HAL ROGERS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-01-28,5000.00,,H,05,BAA1E53AA2FDD49DB854,202603199853628588,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,16,C00749481,ELECTGABEEVANS.COM,WESTMINSTER,CO,800350608,,,ELECTGABEEVANS.COM,,POLITICAL CONTRIBUTION,2026-01-28,5000.00,,H,08,B844E8FD7D779453C901,202603199853628588,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,15,C00749481,DAN CRENSHAW FOR CONGRESS,HOUSTON,TX,77079,,,DAN CRENSHAW FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-01-28,5000.00,,H,02,B53F2FAAACA2646658A9,202603199853628587,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,14,C00749481,BARRY MOORE FOR U.S. SENATE,ENTERPRISE,AL,363310815,,,BARRY MOORE FOR U.S. SENATE,,POLITICAL CONTRIBUTION,2026-01-21,5000.00,,S,,B7880DC762F2A4E13990,202603199853628587,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,13,C00749481,ALFONSO FOR CONGRESS,HUDSON,WI,540160447,,,ALFONSO FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-01-30,5000.00,,H,07,B15359A6CCBA249B8A46,202603199853628587,CCM,N,,,,,2026-03-19 10:44:47
21B,RAPTOR PAC,1954253,12,C00749481,WOODBURY TAXIDERMY INC.,INGRAM,TX,780253291,,,,,SUPPORTER GIFTS,2026-01-14,2112.09,,,,B9C2EE0A5D0514EF89CF,202603199853628586,ORG,N,,,,,2026-03-19 10:44:47
21B,RAPTOR PAC,1954253,11,C00749481,THE CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,CATERING,2026-01-09,1337.35,,,,B932E970029FC4E6CA4F,202603199853628586,ORG,N,,,,,2026-03-19 10:44:47
21B,RAPTOR PAC,1954253,10,C00749481,TEXAS JACK'S BARBECUE,ARLINGTON,VA,222011946,,,,,CATERING EXPENSE,2026-01-06,1407.48,,,,BDBF273ECE6DC4D7EA38,202603199853628585,ORG,N,,,,,2026-03-19 10:44:47
21B,RAPTOR PAC,1954253,9,C00749481,POSTAL ANNEX,SAN ANGELO,TX,769046814,,,,,SHIPPING,2026-01-07,132.94,,,,BF908D300B211405D998,202603199853628585,ORG,N,,,,,2026-03-19 10:44:47
21B,RAPTOR PAC,1954253,8,C00749481,OCEANAIRE,WASHINGTON,DC,200041217,,,,,CATERING,2026-01-13,4241.55,,,,BBAF0772F78224C0689F,202603199853628585,ORG,N,,,,,2026-03-19 10:44:47
21B,RAPTOR PAC,1954253,7,C00749481,MAN CAVE CUSTOM GIFTS,SAN ANGELO,TX,76904,,,,,SUPPORTER GIFTS,2026-01-05,910.80,,,,BEC6930B28135437F87C,202603199853628584,ORG,N,,,,,2026-03-19 10:44:47
21B,RAPTOR PAC,1954253,6,C00749481,DOOLITTLE OUTFITTERS - USAF,USAF ACADEMY,CO,808404402,,,,,SUPPORTER GIFTS,2026-01-28,1628.16,,,,B320376AD07754C5D8E4,202603199853628584,ORG,N,,,,,2026-03-19 10:44:47
21B,RAPTOR PAC,1954253,5,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-01-08,1500.00,,,,B33069D74E7234DD9BE9,202603199853628584,ORG,N,,,,,2026-03-19 10:44:47
29,RAPTOR PAC,1954253,28,C00749481,CONSERVATIVE PARTNERSHIP INSTITUTE,WASHINGTON,DC,200031021,,,,,CHARITABLE DONATION,2026-01-05,5144.99,,,,B16D730F6508944FC8C4,202603199853628592,ORG,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,27,C00749481,SHELLY FOR CONGRESS,HOUSTON,TX,770241924,,,SHELLY FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-01-09,2500.00,,H,38,B0DCA579357784DDF822,202603199853628591,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,26,C00749481,MILLER-MEEKS FOR CONGRESS,OTTUMWA,IA,52501,,,MILLER-MEEKS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-01-28,5000.00,,H,02,B6DF51B537A914F9AB73,202603199853628591,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,25,C00749481,"MCCAUL FOR CONGRESS, INC",AUSTIN,TX,78701,,,"MCCAUL FOR CONGRESS, INC",,POLITICAL CONTRIBUTION,2026-01-15,5000.00,,H,10,BD84F01D181324C08B4F,202603199853628591,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,24,C00749481,"LAUREL LEE FOR CONGRESS, INC.",TAMPA,FL,33647,,,"LAUREL LEE FOR CONGRESS, INC.",,POLITICAL CONTRIBUTION,2026-01-28,5000.00,,H,15,B6D8A8E65AE03451A949,202603199853628590,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,23,C00749481,KEAN FOR CONGRESS INC,EDISON,NJ,088180999,,,KEAN FOR CONGRESS INC,,POLITICAL CONTRIBUTION,2026-01-28,5000.00,,H,07,B78B2C903FF4B4CB199B,202603199853628590,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,22,C00749481,JULIA LETLOW FOR LOUISIANA,BATON ROUGE,LA,708210106,,,JULIA LETLOW FOR LOUISIANA,,POLITICAL CONTRIBUTION,2026-01-23,5000.00,,S,,BA208F3373D324268834,202603199853628590,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,21,C00749481,JULIA LETLOW FOR LOUISIANA,BATON ROUGE,LA,708210106,,,JULIA LETLOW FOR LOUISIANA,,POLITICAL CONTRIBUTION,2026-01-22,-5000.00,,S,,B1B059DF3294D4A1CB2E,202603199853628589,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,20,C00749481,JULIA LETLOW FOR LOUISIANA,BATON ROUGE,LA,708210106,,,JULIA LETLOW FOR LOUISIANA,,POLITICAL CONTRIBUTION,2026-01-21,5000.00,,S,,BCB0F7B5B9E1B43318D1,202603199853628589,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,19,C00749481,JOHN CARTER FOR CONGRESS,ROUND ROCK,TX,78665,,,JOHN CARTER FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-01-28,3000.00,,H,31,B59590F8B1F214A589D2,202603199853628589,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1954253,18,C00749481,JOE MITCHELL FOR CONGRESS,CLEAR LAKE,IA,504280107,,,JOE MITCHELL FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-01-30,5000.00,,H,02,BC41B1D0D78594555A8B,202603199853628588,CCM,N,,,,,2026-03-19 10:44:47
23,RAPTOR PAC,1984889,28,C00749481,"TRICIA FOR CONGRESS, INC.",ATLANTA,GA,303552077,,,"TRICIA FOR CONGRESS, INC.",,POLITICAL CONTRIBUTION,2026-05-04,2500.00,,H,11,B669735693B7E46648E4,202606189870751683,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,27,C00749481,RHETT FOR ALABAMA,ENTERPRISE,AL,363311303,,,RHETT FOR ALABAMA,,POLITICAL CONTRIBUTION,2026-05-19,2500.00,,H,02,BDF2833D51C27471CA6A,202606189870751683,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,26,C00749481,PAUL LEPAGE FOR CONGRESS,AUGUSTA,ME,043320049,,,PAUL LEPAGE FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,2500.00,,H,02,BC99618A341354E8D824,202606189870751683,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,25,C00749481,MORGAN GRIFFITH FOR CONGRESS,CHRISTIANSBURG,VA,240680361,,,MORGAN GRIFFITH FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,4000.00,,H,09,B97023DECE3AF400D9C8,202606189870751682,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,24,C00749481,MORGAN GRIFFITH FOR CONGRESS,CHRISTIANSBURG,VA,240680361,,,MORGAN GRIFFITH FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,1000.00,,H,09,B300D6AA4052547F988E,202606189870751682,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,23,C00749481,LUCAS FOR CONGRESS,OKLAHOMA CITY,OK,731011726,,,LUCAS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,5000.00,,H,03,B6E41C5037F7D4592B84,202606189870751682,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,22,C00749481,LAHMEYER FOR CONGRESS INC,TULSA,OK,741470064,,,LAHMEYER FOR CONGRESS INC,,POLITICAL CONTRIBUTION,2026-05-18,5000.00,,H,01,B9F1B6E88409B4F63BA4,202606189870751681,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,21,C00749481,JOHNNY GARRETT FOR CONGRESS,GOODLETTSVILLE,TN,370700165,,,JOHNNY GARRETT FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-28,2500.00,,H,06,B07B605C7CFD44E7B8CF,202606189870751681,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,20,C00749481,JOHNNY GARRETT FOR CONGRESS,GOODLETTSVILLE,TN,370700165,,,JOHNNY GARRETT FOR CONGRESS,,VOID: POLITICAL CONTRIBUTION. SEE PARTIAL REISSUE ON 5/28,2026-05-28,-5000.00,,H,06,B18021BF86D3C41668FB,202606189870751681,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,19,C00749481,JOHN BRAUN FOR CONGRESS,CHEHALIS,WA,985320123,,,JOHN BRAUN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,2500.00,,H,03,B00F2297C4B194A9D83F,202606189870751680,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,18,C00749481,JERRY CARL FOR CONGRESS,MOBILE,AL,36685,,,JERRY CARL FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-13,2500.00,,H,01,B1EB117B6D7BD439A901,202606189870751680,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,17,C00749481,GALLREIN FOR CONGRESS,SHELBYVILLE,KY,400661059,,,GALLREIN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-22,5000.00,,H,04,BDD4EA2724C9E4673A7A,202606189870751680,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,16,C00749481,"FRIENDS OF JIMMY PATRONIS, INC.",MOUNTAIN BRK,AL,352232411,,,"FRIENDS OF JIMMY PATRONIS, INC.",,POLITICAL CONTRIBUTION,2026-05-08,1000.00,,H,01,B91470715F30F437AAAB,202606189870751679,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,15,C00749481,FINSTAD FOR CONGRESS,NEW ULM,MN,560730923,,,FINSTAD FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-08,1000.00,,H,01,B8C556935058F48F09E8,202606189870751679,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,14,C00749481,DEREK MERRIN FOR CONGRESS,MONCLOVA,OH,435420075,,,DEREK MERRIN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-13,5000.00,,H,09,B63706819C5F84C71851,202606189870751679,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,13,C00749481,CITIZENS FOR JOHN RUTHERFORD,JACKSONVILLE,FL,322576218,,,CITIZENS FOR JOHN RUTHERFORD,,POLITICAL CONTRIBUTION,2026-05-07,2000.00,,H,05,BAA92DE371C1D4F748B2,202606189870751678,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,12,C00749481,"ANDY BARR FOR SENATE, INC.",LEXINGTON,KY,405882059,,,"ANDY BARR FOR SENATE, INC.",,VOID: POLITICAL CONTRIBUTION. NO REISSUE,2026-05-19,-5000.00,,S,,B21A246D6DA84485BA4E,202606189870751678,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,11,C00749481,AARON BEAN FOR CONGRESS,TALLAHASSEE,FL,323085400,,,AARON BEAN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-08,1000.00,,H,04,B0356D4AD877C4D67841,202606189870751678,CCM,A,,,,,2026-06-18 16:41:38
21B,RAPTOR PAC,1984889,10,C00749481,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-05-29,225.00,,,,BFF0D611DB9424101AEA,202606189870751677,ORG,A,,,,,2026-06-18 16:41:38
21B,RAPTOR PAC,1984889,9,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-05-12,1026.46,,,,BAC1A684438A94648BBE,202606189870751676,ORG,A,,,,,2026-06-18 16:41:38
21B,RAPTOR PAC,1984889,8,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-05-08,1500.00,,,,BCFF865526F7746CDA4C,202606189870751676,ORG,A,,,,,2026-06-18 16:41:38
21B,RAPTOR PAC,1984889,7,C00749481,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-05-07,108.10,,,,B61DB233B1707477284B,202606189870751676,ORG,A,,,,,2026-06-18 16:41:38
