line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
23,RAPTOR PAC,2000107,102,C00749481,GRASSROOTS ORGANIZING FOR BETTER ELECTION RESULTS PAC,AUSTIN,TX,787358998,,,GRASSROOTS ORGANIZING FOR BETTER ELECTION RESULTS PAC,,POLITICAL CONTRIBUTION,2026-06-25,5000.00,,,,BFE99903AD9054F61A9A,202607209890951878,PAC,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,101,C00749481,GALLAGHER FOR CONGRESS,WILTON,CA,956939756,,,GALLAGHER FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-29,2000.00,,H,01,BDCC3494F38F444DB8C5,202607209890951877,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,100,C00749481,FRY FOR CONGRESS,SURFSIDE BEACH,SC,295874641,,,FRY FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,07,B606FB16787B64099AD5,202607209890951877,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,99,C00749481,FRIENDS OF JOHN COWAN,WOODSTOCK,GA,301880217,,,FRIENDS OF JOHN COWAN,,POLITICAL CONTRIBUTION,2026-06-22,5000.00,,H,11,BFDB83F08E85E4717AE9,202607209890951877,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,98,C00749481,FLINT FOR MONTANA,KALISPELL,MT,599012142,,,FLINT FOR MONTANA,,POLITICAL CONTRIBUTION,2026-06-09,1000.00,,H,01,BB1068F45C64A42D29D0,202607209890951876,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,97,C00749481,FINSTAD FOR CONGRESS,NEW ULM,MN,560730923,,,FINSTAD FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-25,1000.00,,H,01,B3B577EA537BD46AEB2D,202607209890951876,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,96,C00749481,FEELY FOR CONGRESS,SCOTTSDALE,AZ,852542070,,,FEELY FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-09,1000.00,,H,01,B65CAE26F5CD44684993,202607209890951876,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,95,C00749481,ELI CRANE FOR CONGRESS,CORTARO,AZ,856521950,,,ELI CRANE FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,5000.00,,H,02,BD958279F67404EE0A30,202607209890951875,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,94,C00749481,DESMOND FOR CONGRESS,IRVINE,CA,926184691,,,DESMOND FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-12,2500.00,,H,48,BC6F4225C9FEA45D2A6A,202607209890951875,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,93,C00749481,DAVID FLIPPO FOR NEVADA,RENO,NV,895023405,,,DAVID FLIPPO FOR NEVADA,,POLITICAL CONTRIBUTION,2026-06-01,5000.00,,H,02,B8F103F77D4364AA49C2,202607209890951875,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,92,C00749481,DAN GREEN FOR CONGRESS,GAINESVILLE,FL,326069237,,,DAN GREEN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-10,5000.00,,H,09,B43572E761CF94A94A70,202607209890951874,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,91,C00749481,CUNNINGHAM FOR NM,LAS CRUCES,NM,880041197,,,CUNNINGHAM FOR NM,,POLITICAL CONTRIBUTION,2026-06-22,2000.00,,H,02,B2CE8C4A2C7E14653975,202607209890951874,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,90,C00749481,CONROY FOR CONGRESS,CINCINNATI,OH,452081320,,,CONROY FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-09,1000.00,,H,01,B5DF2522F3ADD41759B7,202607209890951874,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,89,C00749481,CARRIE BUCK FOR CONGRESS,IRVINE,CA,926184691,,,CARRIE BUCK FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,2000.00,,H,01,BF87012750F1F4E99AFA,202607209890951873,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,88,C00749481,BRINKER HARDING FOR CONGRESS,OMAHA,NE,681443105,,,BRINKER HARDING FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-15,2500.00,,H,02,BE2E9056972E54612B9D,202607209890951873,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,87,C00749481,BILIRAKIS FOR CONGRESS,TARPON SPRINGS,FL,346880606,,,BILIRAKIS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,4000.00,,H,12,BC419F8BAAE644A9C928,202607209890951873,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,86,C00749481,BILIRAKIS FOR CONGRESS,TARPON SPRINGS,FL,346880606,,,BILIRAKIS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,1000.00,,H,12,BF1D678194BB74B348C6,202607209890951872,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,85,C00749481,ALFONSO FOR CONGRESS,HUDSON,WI,540160447,,,ALFONSO FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,5000.00,,H,07,B74338FACE5B3428790F,202607209890951872,CCM,A,,,,,2026-07-20 14:39:38
23,RAPTOR PAC,2000107,84,C00749481,1848 PAC,MIDDLETON,WI,535620066,,,1848 PAC,,POLITICAL CONTRIBUTION,2026-06-29,5000.00,,,,B6DEA66D2A3B146EC90A,202607209890951872,PAC,A,,,,,2026-07-20 14:39:37
21B,RAPTOR PAC,2000107,83,C00749481,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-06-25,225.00,,,,BBABDE33D2B984C4F88B,202607209890951871,ORG,A,,,,,2026-07-20 14:39:37
21B,RAPTOR PAC,2000107,82,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-06-08,1500.00,,,,B35907D528CA043459C1,202607209890951871,ORG,A,,,,,2026-07-20 14:39:37
21B,RAPTOR PAC,2000107,81,C00749481,AUGUST PFLUGER FOR CONGRESS,SAN ANGELO,TX,76902,,,AUGUST PFLUGER FOR CONGRESS,,PAYMENT FOR INADVERTENT CHARGES FOR STAFF GIFTS,2026-06-30,1618.81,,H,11,B8D265692E9824EB1857,202607209890951871,CCM,A,,,,,2026-07-20 14:39:37
23,RAPTOR PAC,1984889,28,C00749481,"TRICIA FOR CONGRESS, INC.",ATLANTA,GA,303552077,,,"TRICIA FOR CONGRESS, INC.",,POLITICAL CONTRIBUTION,2026-05-04,2500.00,,H,11,B669735693B7E46648E4,202606189870751683,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,27,C00749481,RHETT FOR ALABAMA,ENTERPRISE,AL,363311303,,,RHETT FOR ALABAMA,,POLITICAL CONTRIBUTION,2026-05-19,2500.00,,H,02,BDF2833D51C27471CA6A,202606189870751683,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,26,C00749481,PAUL LEPAGE FOR CONGRESS,AUGUSTA,ME,043320049,,,PAUL LEPAGE FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,2500.00,,H,02,BC99618A341354E8D824,202606189870751683,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,25,C00749481,MORGAN GRIFFITH FOR CONGRESS,CHRISTIANSBURG,VA,240680361,,,MORGAN GRIFFITH FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,4000.00,,H,09,B97023DECE3AF400D9C8,202606189870751682,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,24,C00749481,MORGAN GRIFFITH FOR CONGRESS,CHRISTIANSBURG,VA,240680361,,,MORGAN GRIFFITH FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,1000.00,,H,09,B300D6AA4052547F988E,202606189870751682,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,23,C00749481,LUCAS FOR CONGRESS,OKLAHOMA CITY,OK,731011726,,,LUCAS FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,5000.00,,H,03,B6E41C5037F7D4592B84,202606189870751682,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,22,C00749481,LAHMEYER FOR CONGRESS INC,TULSA,OK,741470064,,,LAHMEYER FOR CONGRESS INC,,POLITICAL CONTRIBUTION,2026-05-18,5000.00,,H,01,B9F1B6E88409B4F63BA4,202606189870751681,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,21,C00749481,JOHNNY GARRETT FOR CONGRESS,GOODLETTSVILLE,TN,370700165,,,JOHNNY GARRETT FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-28,2500.00,,H,06,B07B605C7CFD44E7B8CF,202606189870751681,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,20,C00749481,JOHNNY GARRETT FOR CONGRESS,GOODLETTSVILLE,TN,370700165,,,JOHNNY GARRETT FOR CONGRESS,,VOID: POLITICAL CONTRIBUTION. SEE PARTIAL REISSUE ON 5/28,2026-05-28,-5000.00,,H,06,B18021BF86D3C41668FB,202606189870751681,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,19,C00749481,JOHN BRAUN FOR CONGRESS,CHEHALIS,WA,985320123,,,JOHN BRAUN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-18,2500.00,,H,03,B00F2297C4B194A9D83F,202606189870751680,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,18,C00749481,JERRY CARL FOR CONGRESS,MOBILE,AL,36685,,,JERRY CARL FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-13,2500.00,,H,01,B1EB117B6D7BD439A901,202606189870751680,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,17,C00749481,GALLREIN FOR CONGRESS,SHELBYVILLE,KY,400661059,,,GALLREIN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-22,5000.00,,H,04,BDD4EA2724C9E4673A7A,202606189870751680,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,16,C00749481,"FRIENDS OF JIMMY PATRONIS, INC.",MOUNTAIN BRK,AL,352232411,,,"FRIENDS OF JIMMY PATRONIS, INC.",,POLITICAL CONTRIBUTION,2026-05-08,1000.00,,H,01,B91470715F30F437AAAB,202606189870751679,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,15,C00749481,FINSTAD FOR CONGRESS,NEW ULM,MN,560730923,,,FINSTAD FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-08,1000.00,,H,01,B8C556935058F48F09E8,202606189870751679,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,14,C00749481,DEREK MERRIN FOR CONGRESS,MONCLOVA,OH,435420075,,,DEREK MERRIN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-13,5000.00,,H,09,B63706819C5F84C71851,202606189870751679,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,13,C00749481,CITIZENS FOR JOHN RUTHERFORD,JACKSONVILLE,FL,322576218,,,CITIZENS FOR JOHN RUTHERFORD,,POLITICAL CONTRIBUTION,2026-05-07,2000.00,,H,05,BAA92DE371C1D4F748B2,202606189870751678,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,12,C00749481,"ANDY BARR FOR SENATE, INC.",LEXINGTON,KY,405882059,,,"ANDY BARR FOR SENATE, INC.",,VOID: POLITICAL CONTRIBUTION. NO REISSUE,2026-05-19,-5000.00,,S,,B21A246D6DA84485BA4E,202606189870751678,CCM,A,,,,,2026-06-18 16:41:38
23,RAPTOR PAC,1984889,11,C00749481,AARON BEAN FOR CONGRESS,TALLAHASSEE,FL,323085400,,,AARON BEAN FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-05-08,1000.00,,H,04,B0356D4AD877C4D67841,202606189870751678,CCM,A,,,,,2026-06-18 16:41:38
21B,RAPTOR PAC,1984889,10,C00749481,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-05-29,225.00,,,,BFF0D611DB9424101AEA,202606189870751677,ORG,A,,,,,2026-06-18 16:41:38
21B,RAPTOR PAC,1984889,9,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-05-12,1026.46,,,,BAC1A684438A94648BBE,202606189870751676,ORG,A,,,,,2026-06-18 16:41:38
21B,RAPTOR PAC,1984889,8,C00749481,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-05-08,1500.00,,,,BCFF865526F7746CDA4C,202606189870751676,ORG,A,,,,,2026-06-18 16:41:38
21B,RAPTOR PAC,1984889,7,C00749481,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-05-07,108.10,,,,B61DB233B1707477284B,202606189870751676,ORG,A,,,,,2026-06-18 16:41:38
