amendment_indicator,amendment_indicator_desc,back_reference_schedule_id,back_reference_transaction_id,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,category_code,category_code_full,comm_dt,committee_id,conduit_committee_city,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_amount,disbursement_date,disbursement_description,disbursement_purpose_category,disbursement_type,disbursement_type_description,election_type,election_type_full,entity_type,entity_type_desc,fec_election_type_desc,fec_election_year,file_number,filing_form,image_number,line_number,line_number_label,link_id,load_date,memo_code,memo_code_full,memo_text,memoed_subtotal,national_committee_nonfederal_account,original_sub_id,payee_employer,payee_first_name,payee_last_name,payee_middle_name,payee_occupation,payee_prefix,payee_suffix,pdf_url,recipient_city,recipient_committee_id,recipient_name,recipient_state,recipient_zip,ref_disp_excess_flg,report_type,report_year,schedule_type,schedule_type_full,semi_annual_bundled_refund,spender_committee_designation,spender_committee_org_type,spender_committee_type,sub_id,transaction_id,two_year_transaction_period,unused_recipient_committee_id
A,ADD,SB17,BD57DB71D523B4B79BA6,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,1.59,2023-10-16,STAMPS,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155213,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155213,WASHINGTON,,U.S. POST OFFICE,DC,205156004,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175555,BE4567B8A6DAC428D914,2024,
A,ADD,SB17,BD57DB71D523B4B79BA6,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,149.92,2023-10-14,MEETING MEAL EXPENSE,TRAVEL,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155212,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155212,WACO,,NINFA'S MEXICAN FOOD RESTAURANT,TX,767012221,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175554,B4DB8EBFA13564E35B7F,2024,
A,ADD,,,,,,,,,,,,,,,,012,Donations,,C00303305,,,,,,,1461.38,2023-10-13,SPECIAL OLYMPICS T-SHIRTS,OTHER,,,,,ORG,ORGANIZATION,,,1753020,F3,202401319619155219,21,Other Disbursements,4020120241818216047,2024-02-16T02:36:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155219,WOODWAY,,AD SPECTATIONS,TX,767124108,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175572,BB864471976D24B038F0,2024,
A,ADD,,,,,,,,,,,,,,,,003,Solicitation and Fundraising Expenses ,,C00303305,,,,,,,3000.0,2023-10-13,CONSULTING: FUNDRAISING,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155200,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155200,ALEXANDRIA,,THE STANTON GROUP,VA,223051736,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175517,B9C70F2C1467C4C4CB54,2024,
A,ADD,,,,,,,,,,,,,,,,011,Political Contributions,,C00303305,,,,,,,250.0,2023-10-11,DONATION,OTHER,,,,,ORG,ORGANIZATION,,,1753020,F3,202401319619155219,21,Other Disbursements,4020120241818216047,2024-02-16T02:36:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155219,WASHINGTON,,REPUBLICAN MAIN STREET,DC,200034007,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175571,B75C0BEC503764A519E3,2024,
A,ADD,SB17,BF03024DC03BB443497A,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,13.4,2023-10-11,STAMPS,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155209,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155209,WASHINGTON,,U.S. POST OFFICE,DC,205156004,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175544,B3AF6CC5D771042A7880,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,301.28,2023-10-11,PHONE SERVICE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155200,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155200,DALLAS,,T-MOBILE,TX,752143926,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175516,B4D39E6E4DFDE4A2ABF7,2024,
A,ADD,SB17,B679A2946A4ED45B1AFE,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,18.06,2023-10-10,STAMPS,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155202,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155202,WASHINGTON,,U.S. POST OFFICE,DC,205156004,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175524,BB0C91DEB561F43469C5,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,328.0,2023-10-08,REIMB: SEE BELOW,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155199,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155199,PHILADELPHIA,,AVIATOR BARCLAY MASTERCARD,PA,191013337,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175514,B24A578B242384CFBBFA,2024,
A,ADD,SB17,B679A2946A4ED45B1AFE,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,99.14,2023-10-06,PRINTER TONER,ADVERTISING,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155202,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155202,WACO,,OFFICE DEPOT,TX,767104415,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175523,B67E79E378BC34D58B33,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,2804.31,2023-10-05,REIMB: SEE BELOW,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155197,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155197,DALLAS,,AMERICAN EXPRESS,TX,752650448,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175508,BFF8EA0F5A6BC48EABA5,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,279.77,2023-10-04,CELL PHONE SERVICE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155197,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155197,ATLANTA,,AT&T MOBILITY,GA,303537104,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175507,B301222BDAAC34C2FB38,2024,
A,ADD,SB17,BF03024DC03BB443497A,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,9.4,2023-10-01,GOOGLE VOICE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155209,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155209,MOUNTAIN VIEW,,GOOGLE G SUITE,CA,940431351,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175543,BAF60EF671DCF4B2E97E,2024,
A,ADD,SB17,BF03024DC03BB443497A,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,242.0,2023-10-01,CAMPAIGN STORAGE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155208,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155208,WACO,,IDEAL SELF STORAGE,TX,767104800,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175542,B9BCD48BBCCA141FFA37,2024,
A,ADD,SB17,BF03024DC03BB443497A,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,86.25,2023-10-01,SOFTWARE SUPPORT,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155208,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155208,WASHINGTON,,"ARISTOTLE INTERNATIONAL, INC.",DC,200031164,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175541,BB242E6160B054FABBFB,2024,
A,ADD,SB17,B679A2946A4ED45B1AFE,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,268.63,2023-10-01,GOOGLE EMAIL,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155202,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155202,MOUNTAIN VIEW,,GOOGLE G SUITE,CA,940431351,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175522,B4EB2086E5A504E70B7B,2024,
A,ADD,,,,,,,,,,,,,,,,003,Solicitation and Fundraising Expenses ,,C00303305,,,,,,,399.9,2023-09-30,PROCESSING FEE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282999,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282999,BATON ROUGE,,ANEDOT,LA,708844314,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124486,BC17381FB8B234B8BB60,2024,
A,ADD,SB17,BA96C3E4AED2E45419F2,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,16.32,2023-09-28,SOFTWARE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155210,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155210,CUPERTINO,,NORTON ANTI-VIRUS,CA,950142268,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175548,B495E9FC8F58D4166A09,2024,
A,ADD,SB17,B679A2946A4ED45B1AFE,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,309.6,2023-09-28,MEMENTOS,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155201,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155201,WASHINGTON,,HOUSE GIFT SHOP,DC,205150001,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175521,BA3819F0D8A654748863,2024,
A,ADD,SB17,B679A2946A4ED45B1AFE,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,836.55,2023-09-28,VOLUNTEER MEAL,TRAVEL,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155201,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155201,WASHINGTON,,CHICK-FIL-A,DC,20001,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175520,BB6E9E05C5DAB4410990,2024,
A,ADD,,,YVETTE4CONGRESS,STELLA,H8NM02156,HERRELL,YVETTE,"HERRELL, STELLA YVETTE",H,HOUSE,02,NM,NEW MEXICO,,,011,Political Contributions,,C00303305,,,,,,,2000.0,2023-09-26,POLITICAL CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P2024,,CCM,CAMPAIGN COMMITTEE,PRIMARY,2024,1731438,F3,202310159598283001,21,Other Disbursements,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598283001,ALAMOGORDO,C00655571,YVETTE4CONGRESS,NM,883106413,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124490,B53618DADADAE44B5A55,2024,C00655571
A,ADD,,,,,,,,,,,,,,,,004,Advertising Expenses ,,C00303305,,,,,,,3000.0,2023-09-26,EVENT SPONSOR,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282998,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282998,NACOGDOCHES,,NACOGDOCHES COUNTY REPUBLICAN PARTY,TX,75963,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124485,B8B246E69B3474BC9AEF,2024,
A,ADD,SB17,B679A2946A4ED45B1AFE,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,67.6,2023-09-26,STAMPS,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155201,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155201,WASHINGTON,,U.S. POST OFFICE,DC,205156004,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175519,BAFDC3789E189488E9DB,2024,
A,ADD,,,MONICA DE LA CRUZ HERNANDEZ FOR US CONGRESS,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,HOUSE,15,TX,TEXAS,,,011,Political Contributions,,C00303305,,,,,,,2000.0,2023-09-22,POLITICAL CONTRIBUTION,CONTRIBUTIONS,24K,CONTRIBUTION MADE TO NON-AFFILIATED,P2024,,CCM,CAMPAIGN COMMITTEE,PRIMARY,2024,1731438,F3,202310159598283000,21,Other Disbursements,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598283000,ALAMO,C00723072,MONICA DE LA CRUZ HERNANDEZ FOR US CONGRESS,TX,785162389,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124489,B18F9C90FFD8748D0890,2024,C00723072
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,95.22,2023-09-22,REIMB: SEE BELOW,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282998,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282998,THE LAKES,,CITIBANK MASTERCARD,NV,889016417,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124483,B50CFE4D9BABF4769874,2024,
A,ADD,SB17,B855A2668E40F4426A28,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,207.66,2023-09-22,PRINTER TONER,ADVERTISING,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155203,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155203,WACO,,SAM'S CLUB,TX,767053207,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175526,BECA737A74D6C446699D,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,2753.57,2023-09-19,REIMB: SEE BELOW,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282996,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282996,DALLAS,,AMERICAN EXPRESS,TX,752650448,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124479,BFB1BEE3EB47A4BAA856,2024,
A,ADD,SB17,BFF8EA0F5A6BC48EABA5,,,,,,,,,,,,,,003,Solicitation and Fundraising Expenses ,,C00303305,,,,,,,1361.36,2023-09-18,FUNDRAISER MEAL EXPENSE,TRAVEL,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155199,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155199,WASHINGTON,,OFFICINA AT THE WHARF,DC,200242417,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175513,BFF56C2501CDD4D81843,2024,
A,ADD,,,,,,,,,,,,,,,,003,Solicitation and Fundraising Expenses ,,C00303305,,,,,,,2500.0,2023-09-13,EVENT EXPENSE,MATERIALS,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282996,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282996,WASHINGTON,,21ST CENTURY GROUP,DC,200034008,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124478,B629CF1E77CC24A2B8ED,2024,
A,ADD,SB17,BFF8EA0F5A6BC48EABA5,,,,,,,,,,,,,,003,Solicitation and Fundraising Expenses ,,C00303305,,,,,,,1100.84,2023-09-12,FUNDRAISER MEAL EXPENSE,TRAVEL,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155198,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155198,WASHINGTON,,TRATTORIA ALBERTO,DC,200032834,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175512,BE9AA2ED78A6A4E0788F,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,279.26,2023-09-11,PHONE SERVICE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282996,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282996,DALLAS,,T-MOBILE,TX,752143926,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124477,B4C6E45EEDE4F4579ADF,2024,
A,ADD,,,,,,,,,,,,,,,,003,Solicitation and Fundraising Expenses ,,C00303305,,,,,,,3000.0,2023-09-11,CONSULTING: FUNDRAISING,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282995,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282995,ALEXANDRIA,,THE STANTON GROUP,VA,223051736,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124476,B26DA0C4B00FA4E358BD,2024,
A,ADD,,,,,,,,,,,,,,,,003,Solicitation and Fundraising Expenses ,,C00303305,,,,,,,599.57,2023-09-07,MEAL EXPENSES,TRAVEL,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282995,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282995,WASHINGTON,,CAPITOL HILL CLUB,DC,200031801,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124475,BD695B1ED538A42BFBE1,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,279.77,2023-09-05,CELL PHONE SERVICE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282995,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282995,ATLANTA,,AT&T MOBILITY,GA,303537104,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124474,B2EC7979A94AE49F2B4D,2024,
A,ADD,SB17,B24A578B242384CFBBFA,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,268.63,2023-09-01,GOOGLE EMAIL,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155199,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155199,MOUNTAIN VIEW,,GOOGLE G SUITE,CA,940431351,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175515,BBFEAC65175284F3CAC5,2024,
A,ADD,SB17,BFF8EA0F5A6BC48EABA5,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,86.25,2023-09-01,SOFTWARE SUPPORT,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155198,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155198,WASHINGTON,,"ARISTOTLE INTERNATIONAL, INC.",DC,200031164,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175511,B9DD37D935BE341F99DF,2024,
A,ADD,SB17,BFF8EA0F5A6BC48EABA5,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,13.86,2023-09-01,GOOGLE VOICE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155198,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155198,MOUNTAIN VIEW,,GOOGLE G SUITE,CA,940431351,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175510,BAD6403B79E5940C68F6,2024,
A,ADD,SB17,BFF8EA0F5A6BC48EABA5,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,242.0,2023-09-01,CAMPAIGN STORAGE,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1753020,F3,202401319619155197,17,Operating Expenditures,4020120241818216047,2024-02-16T02:36:40,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202401319619155197,WACO,,IDEAL SELF STORAGE,TX,767104800,,YE,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4021520241825175509,BC5A41DD8D70A453F844,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,558.16,2023-08-29,REIMB: SEE BELOW,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282993,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282993,PHILADELPHIA,,AVIATOR BARCLAY MASTERCARD,PA,191013337,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124470,B35D1592EFFB3469C953,2024,
A,ADD,,,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,43.27,2023-08-22,REIMB: SEE BELOW,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282993,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282993,THE LAKES,,CITIBANK MASTERCARD,NV,889016417,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124469,B14BD903BFEB74A58A4B,2024,
A,ADD,SB17,BFB1BEE3EB47A4BAA856,,,,,,,,,,,,,,001,Administrative/Salary/Overhead Expenses ,,C00303305,,,,,,,2508.75,2023-08-21,SOFTWARE SUPPORT,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282997,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,X,,,true,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282997,WASHINGTON,,"ARISTOTLE INTERNATIONAL, INC.",DC,200031164,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124482,B3410901FBA1F4DAC9F1,2024,
A,ADD,,,,,,,,,,,,,,,,003,Solicitation and Fundraising Expenses ,,C00303305,,,,,,,3000.0,2023-08-17,CONSULTING: FUNDRAISING,OTHER,,,P2024,,ORG,ORGANIZATION,PRIMARY,2024,1731438,F3,202310159598282993,17,Operating Expenditures,4101620231804537015,2023-10-25T03:36:36,,,,false,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?202310159598282993,ALEXANDRIA,,THE STANTON GROUP,VA,223051736,,Q3,2023,SB,ITEMIZED DISBURSEMENTS,0.00,P,"",H,4102420231807124468,B425A66E62208495BB6A,2024,
