line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,AUGUST PFLUGER FOR CONGRESS,1965022,2188,C00719294,ALSAB,,,,,,,,TRANSPORTATION,2026-01-10,216.30,,,,BD7C0B4D6578447D78B9,202604159857783681,IND,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2187,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-01-06,32.63,,,,B5229717A97384AE2B09,202604159857783681,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2186,C00719294,THE CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,MEAL EXPENSE,2026-01-05,148.80,,,,B4BEAC4EA58D54488B5C,202604159857783681,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2185,C00719294,MCDONALDS HQ,CHICAGO,IL,606074106,,,,,MEAL EXPENSE,2026-01-05,11.47,,,,B5B51F01148E54842B11,202604159857783680,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2184,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-01-04,5.00,,,,BBE468B1D4BD54B45861,202604159857783680,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2183,C00719294,JUNCTION DEER PROCESSING,JUNCTION,TX,768493444,,,,,CATERING,2026-01-03,735.00,,,,BBEEB9EBEA5DF4B459A6,202604159857783680,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2182,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2025-12-26,5.60,,,,B044668CA492F478E856,202604159857783679,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2181,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2025-12-26,150.00,,,,B757FD6A59A2A412384E,202604159857783679,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2180,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2025-12-26,5.60,,,,BF51D05A075BE4F16A06,202604159857783679,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2179,C00719294,7-ELEVEN   - SAN ANGELO TX,SAN ANGELO,TX,769046317,,,,,FUEL EXPENSE,2025-12-24,145.93,,,,BB4E1BE7A9B0B4A9FB35,202604159857783678,ORG,A,X,,BBEEC091A0214435FAA3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2178,C00719294,CITICARD,LOUISVILLE,KY,402901037,,,,,SEE MEMO ITEMS,2026-02-20,4794.81,,,,BBEEC091A0214435FAA3,202604159857783678,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2177,C00719294,MASON COUNTY NEWS,MASON,TX,76856,,,,,NEWSPAPER AD,2026-02-19,982.00,,,,B87EB8ECA93A14862BC2,202604159857783678,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2176,C00719294,EDEN ECHO,EDEN,TX,76837,,,,,NEWSPAPER AD,2026-02-19,775.00,,,,BBC3888016561466799D,202604159857783677,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2175,C00719294,DEMOCRACY ENGINE,WASHINGTON,DC,200094464,,,,,E-MERCHANT FEES,2026-02-19,50.05,,,,BC07A3CCD46CE45949EB,202604159857783677,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2174,C00719294,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,2026-02-18,269.60,,,,BAB4BD60E11C04E9FB31,202604159857783677,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2173,C00719294,"LEX POLITICA, PLLC",AUSTIN,TX,787358998,,,,,LEGAL CONSULTING,2026-02-17,925.00,,,,B9B82FD78471E443B941,202604159857783676,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2172,C00719294,"LEX POLITICA, PLLC",AUSTIN,TX,787358998,,,,,LEGAL CONSULTING,2026-02-17,243.75,,,,B3F3A9225EBBD4F71A41,202604159857783676,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2171,C00719294,FIRST FINANCIAL BANK,SAN ANGELO,TX,769036316,,,,,BANKING SERVICE FEE,2026-02-17,25.00,,,,BD61C5599A18B48A2BA4,202604159857783676,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2170,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-02-16,11.05,,,,BE77ED62AB3D940E1BAA,202604159857783675,ORG,A,X,,B82FAA7E8B9A44B50BB3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2169,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-02-16,434.16,,,,B825CD51A913347259AA,202604159857783675,ORG,A,X,,B82FAA7E8B9A44B50BB3,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2168,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES/SEE MEMO ITEMS,2026-02-16,445.21,,,,B82FAA7E8B9A44B50BB3,202604159857783675,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2167,C00719294,BYERS,WASHINGTON,DC,200034895,,,,,CREDIT: PAYROLL,2026-02-13,439.75,,,,BFECD3AA5D07F4ADBB12,202604159857783674,IND,A,X,,BBCC6A4FEAE18433E9E6,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2166,C00719294,OLIVER,WASHINGTON,DC,200025722,,,,,CREDIT: PAYROLL,2026-02-13,295.29,,,,B48A3539619A2453890C,202604159857783674,IND,A,X,,BBCC6A4FEAE18433E9E6,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2165,C00719294,BELL,WASHINGTON,DC,200034309,,,,,PAYROLL,2026-02-13,230.87,,,,B0F98A59184A94DAA910,202604159857783674,IND,A,X,,BBCC6A4FEAE18433E9E6,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2164,C00719294,WEATHERS,,,,,,,,PAYROLL,2026-02-13,2099.58,,,,BCCC9C8419486498DBAB,202604159857783673,IND,A,X,,BBCC6A4FEAE18433E9E6,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2163,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL - SEE MEMO ITEMS,2026-02-13,3065.49,,,,BBCC6A4FEAE18433E9E6,202604159857783673,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2162,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL TAXES,2026-02-13,1016.79,,,,B74EC1ABD1DF2414081E,202604159857783673,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2161,C00719294,"TARGETED CREATIVE COMMUNICATIONS, INC.",ALEXANDRIA,VA,223143036,,,,,ADVERTISING,2026-02-12,7120.00,,,,BD5226DCEB6CE404D8C6,202604159857783672,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2160,C00719294,LINCOLN FORD CREDIT,SAN ANGELO,TX,769015049,,,,,CAR PAYMENT,2026-02-12,975.03,,,,BF78F40DAB65A4AC2B61,202604159857783672,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2159,C00719294,LIVE DESIGN,SAN ANGELO,TX,76903,,,,,PRINTING,2026-02-12,720.60,,,,B2BA52BF0F2D5457D834,202604159857783672,ORG,A,X,,BF360094013054B91836,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2158,C00719294,LARAE RUSSELL PHOTOGRAPHY,SAN ANGELO,TX,769046931,,,,,PHOTOGRAPHY,2026-02-12,1423.49,,,,B4FE35309F2444A0CBB2,202604159857783671,ORG,A,X,,BF360094013054B91836,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2157,C00719294,SLATE GROUP,LUBBOCK,TX,794073706,,,,,ADVERTISING,2026-02-12,935.74,,,,BF311530FD2E94852A01,202604159857783671,ORG,A,X,,BF360094013054B91836,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2156,C00719294,SLATE GROUP,LUBBOCK,TX,794073706,,,,,ADVERTISING,2026-01-21,146.78,,,,B81B95C16F4BC48B1908,202604159857783671,ORG,A,X,,BF360094013054B91836,SB17,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2155,C00719294,DUNHAM,FORT WORTH,TX,761071004,,,,,SEE MEMO ITEMS,2026-02-12,3273.87,,,,BF360094013054B91836,202604159857783670,IND,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2154,C00719294,DEMOCRACY ENGINE,WASHINGTON,DC,200094464,,,,,E-MERCHANT FEES,2026-02-12,175.00,,,,BE93D339AA9F14EE68CB,202604159857783670,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1965022,2153,C00719294,DEMOCRACY ENGINE,WASHINGTON,DC,200094464,,,,,E-MERCHANT FEES,2026-02-12,30.30,,,,B80718F2775254C0C9ED,202604159857783670,ORG,A,,,,,2026-04-15 15:16:23
17,AUGUST PFLUGER FOR CONGRESS,1995835,3723,C00719294,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-03-05,8.97,,,,B830A051FB92E40CE950,202607159875731602,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3722,C00719294,OFFICE DEPOT - SAN ANGELO - TX,SAN ANGELO,TX,769045652,,,,,GENERAL OFFICE SUPPLIES,2026-02-18,4.55,,,,BB1D3F31CD9A04F3F8C2,202607159875731602,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3721,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-17,16.27,,,,B2131FBF5EF9248D5A7A,202607159875731602,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3720,C00719294,CHIPOTLE,SAN FRANCISCO,CA,941114601,,,,,MEAL EXPENSE,2026-03-10,160.08,,,,B8F7257DC62FC4C74A61,202607159875731601,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3719,C00719294,JW MARRIOTT HOUSTON,HOUSTON,TX,770026103,,,,,LODGING,2026-02-20,704.51,,,,B323C0DA44A334892AB3,202607159875731601,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3718,C00719294,BLS LIMO GROUP,WASHINGTON,DC,200371408,,,,,CHARTER BUS RENTAL,2026-03-10,204.00,,,,BE97E82F60369457FBA4,202607159875731601,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3717,C00719294,THE CAPITAL GRILLE,WASHINGTON,DC,200042601,,,,,MEAL EXPENSE,2026-03-03,100.32,,,,B69B451F29BDC42C4A3B,202607159875731600,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3716,C00719294,CONSTANT CONTACT,WALTHAM,MA,02451,,,,,SOFTWARE SERVICE,2026-02-17,43.54,,,,BBCB4A6F7DB704AF0BE3,202607159875731600,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3715,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-02-27,51.77,,,,B2EE0E3A2F22F455988D,202607159875731600,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3714,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE FEE,2026-03-11,-40.20,,,,B2A9F2295CD444542A49,202607159875731599,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3713,C00719294,RUNNELS REGISTER,,,,,,,,NEWSPAPER SUBSCRIPTION SERVICES,2026-02-12,953.00,,,,BC7BA3E927EDB428FA60,202607159875731599,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3712,C00719294,THE ST. REGIS,WASHINGTON,DC,20006,,,,,LODGING EXPENSE,2026-03-08,878.90,,,,B948D84052A8B499C8B7,202607159875731599,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3711,C00719294,RAISING CANES,SAN ANGELO,TX,76904,,,,,MEAL EXPENSE,2026-03-04,852.79,,,,B8890C120C73B4415A9C,202607159875731598,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3710,C00719294,ENTERPRISE,MCALLEN,TX,785042913,,,,,TRANSPORTATION,2026-02-20,197.63,,,,B1592B85B71EC4148975,202607159875731598,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3709,C00719294,CARRABBA'S RESTAURANT - HOUSTON - TX,HOUSTON,TX,770694302,,,,,MEAL EXPENSE,2026-02-19,202.71,,,,B1A66AFA2E3444C2E971,202607159875731598,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3708,C00719294,THE UPS STORE,SAN ANGELO,TX,769047611,,,,,SHIPPING,2026-02-18,76.30,,,,BB4BC98DCD355452BB51,202607159875731597,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3707,C00719294,DELFRISCO'S STEAK HOUSE,WASHINGTON,DC,200014959,,,,,CATERING,2026-03-02,2500.00,,,,BBA6CC5676A884953981,202607159875731597,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3706,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-20,203.99,,,,B002B66292E31450089E,202607159875731597,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3705,C00719294,POSTAL ANNEX,SAN ANGELO,TX,769046814,,,,,SHIPPING,2026-02-26,57.92,,,,B027358FDF83A4E2BB19,202607159875731596,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3704,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-24,434.80,,,,BC00BCB9460464C3CB1A,202607159875731596,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3703,C00719294,HERTZ CAR RENTAL - DC,WASHINGTON,DC,20002,,,,,RENTAL CAR EXPENSE,2026-02-18,911.74,,,,BD12DD23FAB0345BDA86,202607159875731596,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3702,C00719294,THE OCCIDENTAL,WASHINGTON,DC,200041046,,,,,MEAL EXPENSE,2026-03-04,91.08,,,,BE63B4998A48744F3B24,202607159875731595,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3701,C00719294,THE LLANO NEWS,LLANO,TX,786431907,,,,,ADVERTISING,2026-02-23,2268.00,,,,B1C1408C87CE64708AEB,202607159875731595,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3700,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE FEE,2026-03-02,46.10,,,,B1A86D749E3BF4E6BACC,202607159875731595,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3699,C00719294,STATE OF WEXFORD,,,,,,,,EVENT TICKETS,2026-02-22,263.91,,,,BD5255E763EEE4541AD7,202607159875731594,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3698,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-24,1147.03,,,,B52CD3B1437DA45B4A01,202607159875731594,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3697,C00719294,YATES CAR WASH & DETAIL CENTER,ALEXANDRIA,VA,223141623,,,,,VEHICLE MAINTENANCE,2026-03-01,52.00,,,,BB3D9FEDC7A7D4B529DE,202607159875731594,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3696,C00719294,THE UPS STORE,SAN ANGELO,TX,769047611,,,,,SHIPPING,2026-02-25,59.32,,,,B558ED138A2524245892,202607159875731593,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3695,C00719294,COLONIAL PARKING - DC,WASHINGTON,DC,200041300,,,,,PARKING,2026-03-05,39.00,,,,B69CD417AE9444FC2B02,202607159875731593,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
21,AUGUST PFLUGER FOR CONGRESS,1995835,4144,C00719294,ALFONSO FOR CONGRESS,HUDSON,WI,540160447,,,ALFONSO FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,2000.00,,H,07,B6407F309FF204CE08FB,202607159875731743,CCM,A,,,,,2026-07-15 16:35:33
21,AUGUST PFLUGER FOR CONGRESS,1995835,4143,C00719294,ALFONSO FOR CONGRESS,HUDSON,WI,540160447,,,ALFONSO FOR CONGRESS,,POLITICAL CONTRIBUTION,2026-06-22,2000.00,,H,07,B40FB1067BD4145008F0,202607159875731742,CCM,A,,,,,2026-07-15 16:35:33
21,AUGUST PFLUGER FOR CONGRESS,1995835,4142,C00719294,TOM GREEN COUNTY REPUBLICAN PARTY,SAN ANGELO,TX,769045478,,,,,STATE POLITICAL CONTRIBUTION,2026-06-12,5000.00,,,,B8536717F462144B2B69,202607159875731742,ORG,A,,,,,2026-07-15 16:35:33
21,AUGUST PFLUGER FOR CONGRESS,1995835,4141,C00719294,LLANO COUNTY REPUBLICAN PARTY,LLANO,TX,786431611,,,,,LOCAL POLITICAL CONTRIBUTION,2026-03-19,208.65,,,,BD9A69CF8166D423783C,202607159875731742,ORG,A,X,,,,2026-07-15 16:35:33
21,AUGUST PFLUGER FOR CONGRESS,1995835,4140,C00719294,SHELBY SLAWSON FOR TEXAS,STEPHENVILLE,TX,764019509,,,SHELBY SLAWSON FOR TEXAS,,STATE POLITICAL DONATION,2026-06-30,1041.02,,,,B76B647C288954396A36,202607159875731741,COM,A,X,,,,2026-07-15 16:35:33
21,AUGUST PFLUGER FOR CONGRESS,1995835,4139,C00719294,CAROLINE HARRIS DAVILA FOR STATE REPRESENTATIVE,ROUND ROCK,TX,786800700,,,CAROLINE HARRIS DAVILA FOR STATE REPRESENTATIVE,,STATE POLITICAL DONATION,2026-06-30,1041.02,,,,B1DCAA3B18D1B4D169BE,202607159875731741,COM,A,X,,,,2026-07-15 16:35:33
21,AUGUST PFLUGER FOR CONGRESS,1995835,4138,C00719294,FAIRLY FOR TEXAS,AMARILLO,TX,791013452,,,FAIRLY FOR TEXAS,,STATE POLITICAL DONATION,2026-06-30,1000.00,,,,BDD11705754864450A69,202607159875731741,COM,A,X,,,,2026-07-15 16:35:33
21,AUGUST PFLUGER FOR CONGRESS,1995835,4137,C00719294,DR. BRAD BUCKLEY CAMPAIGN,KILLEEN,TX,765491237,,,DR. BRAD BUCKLEY CAMPAIGN,,STATE POLITICAL DONATION,2026-06-30,1041.02,,,,B1B81147B85394760B70,202607159875731740,COM,A,X,,,,2026-07-15 16:35:33
17,AUGUST PFLUGER FOR CONGRESS,1995835,3694,C00719294,PREMIUM CAR RENTAL PROTECTION BY AMERICAN EXPRESS,NEW YORK,NY,102851000,,,,,INSURANCE FOR CAR,2026-03-13,24.95,,,,B125BEF295BBC49E6B07,202607159875731593,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3693,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-27,524.90,,,,B65AE6D37436F4089963,202607159875731592,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3692,C00719294,OFFICE DEPOT - SAN ANGELO - TX,SAN ANGELO,TX,769045652,,,,,GENERAL OFFICE SUPPLIES,2026-02-18,50.88,,,,B8820E9BEFD894391B13,202607159875731592,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3691,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-17,17.98,,,,B95B1A5FFF93A4ABD840,202607159875731592,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3690,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-02-13,40.91,,,,BD0061343C9224211B1D,202607159875731591,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3689,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-02-28,-958.98,,,,BD6B1333D239D449287C,202607159875731591,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3688,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-05,128.99,,,,B77BF5B1E02C148EDA08,202607159875731591,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3687,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-02-12,427.89,,,,B2B24F823D0ED4138836,202607159875731590,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3686,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-06,35.20,,,,BD0C77E3FD1F94BECBBD,202607159875731590,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3685,C00719294,THE HIGHLANDER,MARBLE FALLS,TX,786545729,,,,,ADVERTISING EXPENSE,2026-02-12,780.00,,,,B96D45253920A4E75AF6,202607159875731590,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3684,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-07,18.98,,,,B997650FAB6C54DB8B29,202607159875731589,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3683,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-03-07,-145.00,,,,BD9CB859912874E4D9F6,202607159875731589,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3682,C00719294,COLONIAL PARKING - DC,WASHINGTON,DC,200041300,,,,,PARKING,2026-03-05,33.00,,,,BF95A8D95195A41FA862,202607159875731589,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3681,C00719294,PREMIUM CAR RENTAL PROTECTION BY AMERICAN EXPRESS,NEW YORK,NY,102851000,,,,,INSURANCE FOR CAR,2026-02-22,24.95,,,,B5A37CA896DD04C3DAE2,202607159875731588,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3680,C00719294,JOES STONE CRAB,WASHINGTON,DC,200025702,,,,,MEAL EXPENSE,2026-03-06,47.99,,,,B49BC6C2818DC4BD5954,202607159875731588,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
17,AUGUST PFLUGER FOR CONGRESS,1995835,3679,C00719294,JETBLUE AIRWAYS,LONG ISLAND CITY,NY,111014007,,,,,AIRFARE,2026-02-23,596.80,,,,B3D01B104C2D84AE19AD,202607159875731588,ORG,A,X,,BB9A6993F2B0C4BB1A4E,SB17,2026-07-15 16:35:30
